time,double_support,RT_single_support,LT_single_support,Pelvis_A_X,Pelvis_A_Y,Pelvis_A_Z,Lower spine_A_X,Lower spine_A_Y,Lower spine_A_Z,Upper spine_A_X,Upper spine_A_Y,Upper spine_A_Z
15.165,0,0,1,10.486603276387699,-0.450708462561189,0.15562310795918952,9.6917283203125,-0.5153519073363745,-0.48781858822006097,8.65264480029502,-0.122328741087399,3.5122938356943854
15.17,0,0,1,10.496180078125,-0.2775777549651715,0.03432312536032765,9.82580361328125,-0.3971382003600305,-0.4001309524229675,8.954314208984375,-0.015440730234168401,3.4452561892100104
15.175,0,0,1,10.50575688966895,-0.049978959656987544,0.00800561180071842,9.89284126466895,-0.2937386161834845,-0.33907881016253305,9.255983618654396,0.0488940870268179,3.459621398680615
15.18,0,0,1,10.524910502950199,0.143427643238978,0.06093991413407591,9.95987890625,-0.215927062252923,-0.301519771566734,9.509768994140625,0.09472060318422205,3.50511123046875
15.185,0,0,1,10.54406411623145,0.1818096885589215,0.0378209043547244,10.09395419921875,-0.1503857918000165,-0.293588978570531,9.66778630420127,0.133776017742843,3.60327349828999
15.19,0,0,1,10.496180078125,0.09307458953980005,-0.0502408254649462,10.2950671435752,-0.0745569360694725,-0.2600701553283435,9.78270798388877,0.1265185939558975,3.663128540529395
15.195,0,0,1,10.39083520998145,-0.0811035812390188,-0.1996165634216565,10.486603276387699,-0.0597802226974295,-0.19812018739018802,9.85453403810645,0.15337854386295352,3.663128540529395
15.2,0,0,1,10.27591353029395,-0.4201823913819385,-0.2564788528135925,10.59194814453125,-0.06180033035462195,-0.1205330898300235,9.950302104512701,0.1487397781555945,3.67988795141499
15.205,0,0,1,10.32379755859375,-1.04806177679469,0.1390881526594595,10.601524956075199,-0.09157821349852491,0.0701052173635954,10.04607017091895,0.116043961735618,3.859453076171875
15.21,0,0,1,11.15697974123145,-2.6216508181162603,1.17914431750437,10.66856259765625,-0.0649053106321774,0.5832873794984705,10.24718310546875,0.05719897403579135,4.797980126953125
15.215,0,0,1,13.2064163623252,-3.797203833498145,-1.1312602843012451,11.6070896484375,-0.0844704273245329,0.450109912109375,10.601524956075199,-0.01209258885272515,5.908889697265625
15.22,0,0,1,14.9302415576377,0.51445408175672,-3.9719805544443854,14.64293735841895,-0.3139396926573425,-0.5126584304993446,11.109095703125,0.002401215922466655,6.11000263671875
15.225,0,0,1,14.87278071779395,6.22492431640625,-2.32357271154939,17.6596314453125,-0.462679470812937,-0.6643909607178761,12.15296763185645,0.1698386803071735,5.238513232421875
15.23,0,0,1,13.867216015625,5.60722028857627,1.3934253667012702,17.085023046875,-0.09112930068908436,-0.2865560111539825,13.87679282716895,0.38217444004534556,3.92888492407124
15.235,0,0,1,12.68926880373145,2.8371289670399897,3.21541282983501,14.097059375,0.2858078231872815,0.08379705810546875,15.399505078125,0.3974374755859375,2.9831752690450197
15.24,0,0,1,11.47301435546875,2.3415292241231453,2.578555187743115,11.6358200732627,0.465672222875874,0.4360439773743445,16.09861196779395,0.140360072320531,2.7581203125
15.245,0,0,1,10.73560024904395,2.901772412109375,1.51912095373689,10.524910502950199,0.6302735870238745,0.6566098053346265,15.6963860888877,-0.1090858131745795,3.282450476319385
15.25,0,0,1,10.8409451171875,2.337937921019995,1.48919343310752,10.62067856935645,0.8355763794435646,0.5386953735841895,14.41309399904395,-0.131606272502117,4.201823913819386
15.255,0,0,1,11.6837041015625,0.9810241303103151,1.85790048828125,11.28147822265625,0.8810662109375,0.2742857276763275,12.49773267091895,0.1230769290541,5.085284326171875
15.26,0,0,1,12.80419048341895,-0.152630355798186,1.64122523766936,11.9422778857627,0.7894879973997485,0.14013561595013402,10.496180078125,0.4991910461180615,5.72214196826377
15.265,0,0,1,13.9055232421875,-0.7140706451783765,0.690128628576814,12.50730947265625,0.645237347436626,0.157119483990658,8.8872765625,0.797867703234812,6.038176587404395
15.27,1,0,0,14.88235751953125,-0.521038136334408,0.0624362901655444,13.1393787109375,0.5288192917176575,0.23971944124153202,8.0062103515625,1.0336965663434199,5.985504150390625
15.275,1,0,0,15.18881533203125,0.07137713699524695,0.5581482619932799,13.73314072265625,0.5509656570618445,0.33129765468121697,8.06367119140625,1.134253036560315,5.621585498046875
15.28,1,0,0,14.52801567873145,0.456693966687063,1.816001959596265,13.80975517578125,0.734421359265188,0.3271078018127185,9.011775048828126,1.2138602419443851,5.085284326171875
15.285,1,0,0,13.18726274904395,0.395342549102655,2.7581203125,13.19683955078125,0.9624690673828125,0.2882020247984045,10.486603276387699,1.260547174440015,4.532223742430615
15.29,1,0,0,11.74116494140625,0.028206688305957697,2.9328970334462396,12.20085166015625,1.10612116748252,0.3244143249756885,11.96143149904395,1.20368488445968,4.1371804687500005
15.295,1,0,0,10.82179150390625,-0.7511807708372484,2.7198130859375,11.3389390625,1.155800851256555,0.37080198214734506,12.947842578125,1.11390232257157,3.9719805544443854
15.3,1,0,0,10.39083520998145,-1.842338177122485,2.64559283422749,10.81221470216895,1.180341418211865,0.3558382217345935,13.1393787109375,1.0229226589953,3.84508786670127
15.305,1,0,0,10.27591353029395,-2.748543505859375,2.628833423341895,10.601524956075199,1.194108077819055,0.30585926204818603,12.516886284200199,0.9397241515868114,3.6391865234375
15.31,1,0,0,10.1418382373252,-3.0909143435068853,2.378639348997485,10.55364091796875,1.1947066286631352,0.29987375792231197,11.425130327168949,0.9373299499756885,3.361459130859375
15.315,1,0,0,9.988609331075201,-2.9927520756856447,2.04345111657561,10.4099888232627,1.17914431750437,0.34356793825693854,10.09395419921875,0.9361328491701271,3.112462158203125
15.32,1,0,0,9.734823950685646,-2.746149304444385,1.8770541015625,10.113107812500001,1.1354501372678099,0.482730909771908,8.916006982421875,0.9498995086792505,2.9951462771006354
15.325,1,0,0,9.44273134765625,-2.34272632483064,1.939303345216895,9.753977563966895,1.05045597820968,0.6554127044309985,7.953537915529395,0.951096609484812,2.997540478515625
15.33,1,0,0,9.160215552248145,-1.7872715396743901,2.07696994030813,9.433154541015625,0.8732850555542505,0.7769184386961865,7.378929517091896,0.9151835846315015,3.0142998903818854
15.335,1,0,0,8.872911353029396,-1.21505734265188,2.337937921019995,9.203311181640625,0.6643909607178761,0.8738836060060645,7.082048511232521,0.8846575134522511,3.019088293211865
15.34,1,0,0,8.57603034717002,-0.6302735870238745,2.53067115453999,9.03571706592002,0.4001309524229675,0.9858125331402949,7.02937607421875,0.8601169463988745,2.9927520756856447
15.345,1,0,0,8.236053710937501,0.008669628667747144,2.5809493901387697,8.82981572265625,0.155174195120329,1.03968207086156,7.101202124513771,0.871489404296875,2.8850130002431147
15.35,1,0,0,7.924807495607521,0.612915625,2.5258827517100104,8.61433757373252,-0.04017769660673896,1.024718310546875,7.268796240234375,0.9080009796019995,2.73657249780376
15.355,1,0,0,7.6853873295918955,1.13245738500874,2.303221997560645,8.34618698779502,-0.2305915474397675,0.99359368921001,7.460332373046875,0.913387933374126,2.6216508181162603
15.36,1,0,0,7.493851196779396,1.64960494360249,1.96683666345061,8.111555224609376,-0.34715924077168947,0.937928500329436,7.647080103029396,0.8924386688355005,2.6024972048350103
15.365,1,0,0,7.36935271045127,2.12844527563374,1.58137019641062,7.924807495607521,-0.408211383032124,0.842160433923186,7.805097412109375,0.8798691101319386,2.750937707274365
15.37,1,0,0,7.3645643066406254,2.33075531579436,1.4939818359375001,7.891288671875,-0.4324526748595935,0.7619546783815015,7.972691528810645,0.8529343414674391,3.06697232641499
15.375,1,0,0,7.44596716357627,2.3798364506856453,1.4939818359375001,8.054094384765625,-0.4073135574524695,0.641646044921875,8.068459595216895,0.839766232312063,3.4261025759287604
15.38,1,0,0,7.647080103029396,2.5091233398437502,1.4832079285893802,8.418013037109375,-0.37888241275650153,0.5282207412658435,8.197746484375,0.808043060327251,3.7277719846181148
15.385,1,0,0,7.963114722170021,2.746149304444385,1.4939818359375001,8.92079538623252,-0.3063081748870465,0.42167876741340704,8.38449421435752,0.8206126190308131,3.919308117430615
15.39,0,1,0,8.40843623046875,2.8083985471181148,1.7776947330337651,9.44273134765625,-0.193182146456922,0.36900633088996954,8.633491187013771,0.8313865264769995,3.9456443359375
15.395,0,1,0,8.92079538623252,2.8275521603993647,1.8782512022699949,9.9215716796875,0.01345803198511765,0.3465606903198755,8.973467822265626,0.8696937530394995,3.8953661013193854
15.4,0,1,0,9.457096558107521,2.6503812380381353,1.8818425053731451,10.32379755859375,0.322618673718313,0.35972879947525155,9.370905298341896,0.897825622607627,3.83072265625
15.405,0,1,0,9.97903251953125,2.17752640954436,1.938106243528735,10.649408984375,0.6781576202269995,0.4291606475707495,9.739612353515625,0.9331400970091235,3.7852328244618647
15.41,0,1,0,10.35252798341895,1.48081372717439,1.88303960608064,10.869675542012699,1.02950671435752,0.48392801057746954,10.0652237842002,0.951096609484812,3.74931980029502
15.415,0,1,0,10.55364091796875,0.7164648467894995,1.67953246423186,10.9462899951377,1.2952630978993651,0.5446808777100636,10.20887587890625,0.939125601233064,3.701435767091895
15.42,0,1,0,10.54406411623145,0.10265139620984501,1.4221557866231451,10.907982768575199,1.48919343310752,0.626083734155376,10.16099185060645,0.910395181311189,3.648763330078125
15.425,0,1,0,10.3716815967002,-0.296881005859375,1.2330138552256351,10.678139409200199,1.54306296984812,0.724844552624563,9.9215716796875,0.877474908422749,3.60327349828999
15.43,0,1,0,9.9981861328125,-0.39444472352300053,1.098938562256885,10.27591353029395,1.5370774663106452,0.8541314422730005,9.533711011232521,0.871489404296875,3.605667700685645
15.435,0,1,0,9.639055884279395,-0.1996165634216565,1.02591541125437,9.8449572265625,1.50475574328562,0.9373299499756885,9.05487067920127,0.9169792358888771,3.66073433813374
15.44,0,1,0,9.36132849170127,0.18794483029774903,1.0564414827278201,9.423577734375,1.48081372717439,1.019929907716895,8.532934716796875,0.983418331725305,3.77086761499126
15.445,0,1,0,9.20809958545127,0.6440402466310645,1.08577045251311,9.102754712404396,1.454477508667505,1.010951650939685,8.0828248046875,1.030105264220935,3.9504327397481447
15.45,0,1,0,9.184157568359375,1.06781394092002,1.092953057738745,8.916006982421875,1.41976158422749,0.9684545715086865,7.67581052295127,1.0845733518056149,4.168305090086865
15.455,0,1,0,9.275137231935645,1.35152683703562,1.08577045251311,8.839392529296875,1.38145435766499,0.849941589404502,7.383717919921875,1.15161099828999,4.40293685327251
15.46,0,1,0,9.44273134765625,1.498770239748145,1.13604868811189,8.80587370654502,1.3395558289800051,0.7332242584596266,7.230489013671875,1.180341418211865,4.5681367675781255
15.465,0,1,0,9.605537060546876,1.516726751341235,1.145026943908435,8.82981572265625,1.279700787721265,0.6649895110716235,7.22091220703125,1.199495031493115,4.642357019288135
15.47,0,1,0,9.730035546875,1.413776080690015,1.112106671019995,8.86812294921875,1.23899935876311,0.572214196826377,7.3645643066406254,1.273715283203125,4.620809204591895
15.475,0,1,0,9.80186159717002,1.298854401002515,0.99838209203999,8.95910261279502,1.1947066286631352,0.492307716412533,7.627926489748146,1.322796417113745,4.53461794482627
15.48,0,1,0,9.85453403810645,1.18812257428158,0.8313865264769995,9.050082275390626,1.17076461157124,0.4516062881408435,7.991845142091895,1.306037005247485,4.412513659913135
15.485,0,1,0,9.85453403810645,1.019929907716895,0.7003039855711864,9.260772021484375,1.119887826109045,0.3782838623046875,8.40843623046875,1.2545616699218751,4.319139794921875
15.49,0,1,0,9.85453403810645,0.851737240563811,0.5674257935060645,9.433154541015625,1.03190091577251,0.3495534423828125,8.8489693359375,1.152808098997485,4.23294853515625
15.495,0,1,0,9.8449572265625,0.667383712780813,0.45579614100934196,9.6151138671875,1.00197339514314,0.3303998291015625,9.193734375,1.057638583435315,4.18985290576377
15.5,0,1,0,9.835380424825201,0.4994903213439685,0.376488211047312,9.74918916015625,0.9792284790529395,0.33159692990712397,9.418789331545021,0.9331400970091235,4.1371804687500005
15.505,0,1,0,9.82580361328125,0.40102877810068854,0.3145382431091565,9.82580361328125,0.9463082061644995,0.313640417529502,9.51934580078125,0.8307879761232521,4.07732542749126
15.51,0,1,0,9.82580361328125,0.347757791125437,0.256329215200639,9.85453403810645,0.9115922821167505,0.322618673718313,9.471461767578125,0.782903942920127,4.02465299047749
15.515,0,1,0,9.78270798388877,0.35344402012347054,0.241066179660047,9.835380424825201,0.912789382922312,0.36661212918077996,9.294290845216896,0.7386112121336865,3.9528269411631354
15.52,0,1,0,9.70609353076377,0.3758896606935645,0.25333646313770203,9.792284790529395,0.9582792145143141,0.41240123599868905,9.069235888671875,0.7793126404053761,3.9121255131856447
15.525,0,1,0,9.65342109375,0.4384381789854675,0.301819046792641,9.70609353076377,1.00137484429906,0.437540353405813,8.82502731982627,0.855927093530376,3.881000890868115
15.53,0,1,0,9.6151138671875,0.523731613171438,0.3301005538756555,9.619902270998146,1.074397995301575,0.424372244250437,8.590395556640624,0.9684545715086865,3.8522704709462396
15.535,0,1,0,9.5384994140625,0.6494272003051245,0.337881709258905,9.51934580078125,1.10612116748252,0.36182372586046746,8.42280144092002,1.060032784850305,3.7924154296875
15.54,0,1,0,9.48103857421875,0.7900865478515625,0.3447650390625,9.409212524904396,1.117493624694055,0.29972412030935847,8.360552197265624,1.137245788819385,3.744531396484375
15.545,0,1,0,9.44273134765625,0.836773480249126,0.335487507647782,9.303867651857521,1.0660182893684451,0.1940799720365765,8.33182177734375,1.147421145323425,3.684676355225635
15.55,0,1,0,9.457096558107521,0.8984241729613744,0.354042570477218,9.193734375,0.9696516724123145,0.09270049552702961,8.365340601076271,1.12467622991969,3.648763330078125
15.555,0,1,0,9.394847314453125,0.98820673553595,0.2989759323426575,9.11233151904502,0.817619866967876,0.03060088996611395,8.42758984375,1.07260234375,3.593696691649365
15.56,0,1,0,9.32780966796875,1.033098016480005,0.2124853973511255,9.07402429248252,0.6560112548828125,-0.0352957697856855,8.4658970703125,1.038484970154065,3.53863005420127
15.565,0,1,0,9.260772021484375,0.994192239073425,0.1698386803071735,9.045293872560645,0.49530046847547005,-0.07721300353758741,8.513781103515624,0.963666168188374,3.4835634157725104
15.57,0,1,0,9.2320416015625,0.9528922607421875,0.09876081846918701,9.064447485841896,0.39863457639149896,-0.0612391893403696,8.528146313966895,0.884058963000437,3.45004459203999
15.575,0,1,0,9.217676392091896,0.875080706811626,0.07369651984892646,9.0788126953125,0.347757791125437,-0.05854571247391965,8.528146313966895,0.817021316516062,3.43089097875874
15.58,0,1,0,9.203311181640625,0.8218097198363745,0.0831236888864046,9.102754712404396,0.3746925597899365,-0.07085340537932965,8.504204296875,0.7451952667113745,3.4213141721181146
15.585,0,1,0,9.16979235888877,0.7386112121336865,0.17283143237011048,9.13148513232627,0.45370121462412605,-0.0932242271429469,8.4658970703125,0.7032967376341235,3.416525769288135
15.59,0,1,0,9.188945972170021,0.571316371148656,0.4213794921875,9.16979235888877,0.552462033093313,-0.077437459947211,8.398859423828124,0.6841431243528735,3.380612744140625
15.595,0,1,0,9.165003955078125,0.5147533569826269,0.650624301110686,9.1554271484375,0.657208355688374,-0.0234182849856452,8.341398583984375,0.6967126831545021,3.3351229123524897
15.6,0,1,0,9.09317790576377,0.6871358765138771,0.6536170532716895,9.107543115234375,0.7775169891480005,0.112527478076377,8.30787976123252,0.736815560876311,3.2968156857899897
15.605,0,1,0,8.97825622607627,0.955286462451377,0.5380968231323755,9.026140259279396,0.8828618621948755,0.19587562329395203,8.259995728029395,0.781706842016499,3.294421484375
15.61,0,1,0,8.872911353029396,1.15220954913407,0.4360439773743445,8.94473740234375,0.9792284790529395,0.2023100402586865,8.212111694826271,0.8086416106809985,3.32794030810752
15.615,0,1,0,8.7723548828125,1.243787762573755,0.481833084094187,8.839392529296875,1.04746322595061,0.2488473350432965,8.17859287109375,0.8248024718993114,3.399766357421875
15.62,0,1,0,8.762778076171875,1.33476742516936,0.5348047958435315,8.777143286623145,1.14442839404502,0.2534861007506555,8.111555224609376,0.8667010009765626,3.4644098024912604
15.625,0,1,0,8.74841286670127,1.5119383485112552,0.5357026214231859,8.73404765625,1.2168529942034552,0.299574482696405,8.049305981935646,0.9014169250243115,3.552995263671875
15.63,0,1,0,8.74841286670127,1.599326708984375,0.5536591338988744,8.74841286670127,1.29765730029502,0.3426701125792175,8.00142194873252,0.948103857421875,3.605667700685645
15.635,0,1,0,8.762778076171875,1.618480322265625,0.552162757867406,8.79150849609375,1.367089148194385,0.3725976334047205,7.996633544921875,1.005564697265625,3.6367923220225102
15.64,0,1,0,8.80587370654502,1.577778894288135,0.5437830520323425,8.839392529296875,1.455674609375,0.415094712835719,8.015787158203125,1.074397995301575,3.682282153810645
15.645,0,1,0,8.872911353029396,1.441309399904395,0.5315127685546875,8.92079538623252,1.4760253233637448,0.44921208652972056,8.0828248046875,1.1408370909418701,3.77086761499126
15.65,0,1,0,8.99740983935752,1.203086334596265,0.600046791070531,9.030928662109375,1.51313544921875,0.47614685519422,8.169016064453125,1.183932721315015,3.84748206811626
15.655,0,1,0,9.13148513232627,0.8696937530394995,0.625485183703562,9.217676392091896,1.5382745670181401,0.475548304742406,8.29351455078125,1.2072761875628302,3.9025487065450197
15.66,0,1,0,9.203311181640625,0.8409633331176245,0.47195700222765496,9.394847314453125,1.52630355798186,0.5195417603029395,8.432378247560646,1.23899935876311,3.94803853735249
15.665,0,1,0,9.2320416015625,0.8852560638059985,0.2943371666352985,9.509768994140625,1.4724340212412599,0.612915625,8.585607153810646,1.248576165403735,3.98634576391499
15.67,0,1,0,9.279925634765625,0.785896694983064,0.26904841151715453,9.581595044435646,1.4030021733418951,0.6410474944700609,8.74841286670127,1.2617442751475099,4.03901820092876
15.675,0,1,0,9.356540087890625,0.5850830306577794,0.342370837451377,9.624690673828125,1.333570324461865,0.6344634399904395,8.86333454638877,1.27012398108064,4.0988732421875
15.68,0,1,0,9.457096558107521,0.4453215087890625,0.2480991470765955,9.682151513671876,1.3000515017100098,0.594061286944657,8.9255837890625,1.229422552122485,4.11323845263877
15.685,0,1,0,9.452308154296874,0.44651860959462397,0.1282394264558295,9.701305126953125,1.20967038897782,0.583885929852218,8.973467822265626,1.2144587918078,4.10126744360249
15.69,0,1,0,9.447519751466896,0.5590460876710011,0.110208095124631,9.682151513671876,1.11330377172749,0.5982511398131555,8.973467822265626,1.194108077819055,4.11323845263877
15.695,0,1,0,9.528922607421874,0.583586654626311,0.263212545004234,9.543287817873145,1.02890816351344,0.6141127258055615,8.935160595703126,1.17136316241532,4.1611224858418945
15.7,0,1,0,9.662997900390625,0.351349093640188,0.521038136334408,9.452308154296874,1.00137484429906,0.5659294173765295,8.810662109375,1.134253036560315,4.218583325685645
15.705,0,1,0,9.758765966796876,0.3000233955352655,0.6024409927797205,9.414000927734374,1.018732806028735,0.5473743545470935,8.686163623046875,1.095347259153735,4.22816013232627
15.71,0,1,0,9.80186159717002,0.35823242344378303,0.478241781579436,9.418789331545021,1.01214875164718,0.568323619085719,8.566453540529395,1.109712469605005,4.23534273657124
15.715,0,1,0,9.82580361328125,0.233135386663844,0.4004302276488745,9.490615380859374,0.9696516724123145,0.5731120224060315,8.494627490234375,1.122880578368115,4.24731374560752
15.72,0,1,0,9.86411083984375,0.11417349162273249,0.338180984484812,9.59117185107627,0.9241618408203125,0.4875193130922205,8.44674345703125,1.121084927797205,4.26646735888877
15.725,0,1,0,9.93114849123145,-0.03462240056662135,0.3148375183350635,9.68693991748252,0.891241568029939,0.36900633088996954,8.513781103515624,1.101332763671875,4.26886156030376
15.73,0,1,0,9.988609331075201,-0.0805798496231015,0.22789807050467098,9.792284790529395,0.874482156359812,0.2570774032654065,8.623914380373146,1.08098204968313,4.242525341796875
15.735,0,1,0,10.05564697265625,0.0,0.146644851672312,9.873687651387701,0.846350286889751,0.16849194179059201,8.79150849609375,1.05404728131283,4.185064501953125
15.74,0,1,0,10.04607017091895,0.1043722286117105,0.00689268212326848,9.911994877950201,0.8110358123901881,0.15322890625,8.973467822265626,1.039083520998145,4.09647904077251
15.745,0,1,0,9.95987890625,0.350750543188374,-0.128912795665087,9.89284126466895,0.7457938171631885,0.144250650061189,9.13148513232627,1.027112511961865,4.00310517578125
15.75,0,1,0,9.81622681154395,0.699705435217439,-0.25887305452278203,9.792284790529395,0.705092388891499,0.138115508224295,9.260772021484375,0.98281978186189,3.9336733278818854
15.755,0,1,0,9.72524714404502,1.00676179797312,-0.338180984484812,9.70609353076377,0.6943184814453125,0.130558809309509,9.279925634765625,0.9498995086792505,3.8953661013193854
15.76,0,1,0,9.701305126953125,1.18991822485249,-0.357633872991969,9.600748657716895,0.7487865692261255,0.10272621496728851,9.279925634765625,0.9181763366944385,3.9145197146006354
15.765,0,1,0,9.76355437060752,1.312022509765625,-0.3749918350158435,9.55286462451377,0.8319850769288135,0.0720130968061694,9.179369165529396,0.9056067779908765,3.98634576391499
15.77,0,1,0,9.95987890625,1.350329736328125,-0.3722983581788135,9.600748657716895,0.942118353296001,0.037054011634919296,9.05965908203125,0.9235632903684985,4.149151476805615
15.775,1,0,0,10.3716815967002,1.2820949891362552,-0.3076549133055615,9.80186159717002,1.092953057738745,-0.007954173874820565,8.97825622607627,0.992396588502515,4.376600634765625
15.78,1,0,0,11.013327636718751,0.8415618835694385,-0.0554407321963642,10.28549033203125,1.24737906469624,-0.17417817078862552,9.01656345263877,1.079186398131555,4.651933825928761
15.785,1,0,0,11.7507417529502,-0.00172901574924568,0.434846876568783,11.08994208984375,1.375468854127515,-0.2527379127839545,9.260772021484375,1.177947216796875,4.754884497560645
15.79,1,0,0,12.334926953125,-1.079186398131555,1.0839748019422,12.11466040529395,1.3646949467793952,-0.254234288815423,9.80665,1.2761094846181151,4.6902410524912606
15.795,1,0,0,12.54561669921875,-2.031480108519995,1.5107412478037598,12.9765730029502,1.152808098997485,-0.24286183091742253,10.59194814453125,1.303642803832495,4.412513659913135
15.8,1,0,0,12.19127485841895,-2.540247961180615,1.90458742077688,13.31176123046875,0.7451952667113745,-0.08132803763883575,11.5208983935752,1.227028350707495,3.9456443359375
15.805,1,0,0,11.31978544921875,-1.8339584721700202,1.747767212404395,12.72757603029395,0.32052374723503047,0.25887305452278203,12.401964604512699,0.9624690673828125,3.53863005420127
15.81,1,0,0,10.62067856935645,-0.736815560876311,1.23181675451814,11.722011328125,0.2299929969879535,0.5386953735841895,12.8999585498252,0.5566518859618115,3.380612744140625
15.815,1,0,0,10.448296049825199,-0.10137947654877351,0.9409212524904396,10.85052192873145,0.286705648766936,0.6973112335082495,12.871228125,0.1453729320112405,3.5003228276387697
15.82,1,0,0,10.62067856935645,0.3238157745238745,0.629076486218313,10.448296049825199,0.35823242344378303,0.7074865906006885,12.2966197265625,-0.1689408546294525,3.8833950932637697
15.825,1,0,0,11.08036528810645,0.70868369140625,0.46058454432965446,10.486603276387699,0.4357447021484375,0.600944616748252,11.3389390625,-0.23732523953234252,4.3358992067881355
15.83,1,0,0,11.7124345263877,0.833182177734375,0.453401939398219,10.9845972217002,0.466270773327688,0.367809230084408,10.28549033203125,-0.07496843948057799,4.774038110841895
15.835,1,0,0,12.23915888671875,0.688931527673186,0.607229396100033,11.74116494140625,0.35523967128277945,0.060528410722970404,9.433154541015625,0.20949264528818848,4.946420630373145
15.84,1,0,0,12.45942544435645,0.135945762983569,1.16358200732627,12.334926953125,0.138788877531619,-0.11058218920604801,9.006986645998145,0.5479729049989075,4.86022937060752
15.845,1,0,0,12.181698046875,-0.436941802953999,1.6675614561762448,12.39238779296875,-0.132728554550235,-0.1164180557189685,9.03571706592002,0.836773480249126,4.55616575952251
15.85,1,0,0,11.54962880859375,-0.542585951226781,1.8770541015625,11.8273562060752,-0.2352303131471265,0.03950432739748145,9.51455739795127,0.979827029406687,4.19703551000874
15.855,1,0,0,10.96544360841895,-0.3845686416564685,1.796848346315015,11.0229044482627,-0.1188870761856015,0.2956839050538135,10.0652237842002,0.891241568029939,3.9240965212412604
15.86,1,0,0,10.47702646484375,-0.1516577113630215,1.55144267578125,10.3716815967002,0.06221183376572745,0.45220483859265753,10.448296049825199,0.594061286944657,3.81156904296875
15.865,1,0,0,10.08437739748145,0.2138321357696405,1.27491238391062,9.911994877950201,0.2184709014769995,0.510862779241969,10.496180078125,0.2808697822540155,3.7948096311024897
15.87,1,0,0,9.81622681154395,0.7356184600707495,0.9780313781493115,9.66778630420127,0.31154549104621954,0.522833787493717,10.13226142578125,0.03282674932885915,3.837905261475635
15.875,1,0,0,9.682151513671876,1.380257256957495,0.7290344054930615,9.5384994140625,0.3109469405944055,0.475548304742406,9.48103857421875,-0.05955576629761255,3.8881834960937502
15.88,1,0,0,9.619902270998146,1.86628019421438,0.6404489441163135,9.490615380859374,0.276081378933703,0.3624222763122815,8.738836060060645,-0.03632452831344925,3.9025487065450197
15.885,1,0,0,9.63426748046875,2.17273800671438,0.762553228735249,9.452308154296874,0.21068974609375,0.2819172454466235,8.10197841796875,0.0664016866636459,3.92649072265625
15.89,1,0,0,9.68693991748252,2.22421334203999,1.039083520998145,9.447519751466896,0.1446247440445395,0.2666542099060315,7.671022119140625,0.209043732449328,3.9121255131856447
15.895,1,0,0,9.696516724123146,1.933317840698755,1.25815297204436,9.43794294482627,0.1524807181852325,0.3006219459870795,7.479485986328125,0.35793314821787603,3.8833950932637697
15.9,1,0,0,9.639055884279395,1.4963760373524901,1.3934253667012702,9.40442412109375,0.23642741395268801,0.291942964926109,7.575254052734375,0.427664271539281,3.8235400510243647
15.905,1,0,0,9.55765302734375,1.05883568414281,1.490390533815015,9.414000927734374,0.38576574246203,0.241365454885954,7.8529814453125,0.44262803195203254,3.78762702685752
15.91,1,0,0,9.447519751466896,0.679354721032561,1.57299049047749,9.433154541015625,0.532410594134342,0.24286183091742253,8.236053710937501,0.443525857531687,3.71101257373252
15.915,1,0,0,9.32780966796875,0.329202728296001,1.695094775390625,9.44273134765625,0.669777914391936,0.24974516072101752,8.6191259765625,0.40970775906359247,3.65355173388877
15.92,1,0,0,9.21288798828125,-0.0684592037191734,1.88303960608064,9.418789331545021,0.7457938171631885,0.2808697822540155,8.916006982421875,0.35045126796246695,3.58172568359375
15.925,1,0,0,9.141061938966896,-0.360925900280813,2.12126267138877,9.3852705078125,0.7643488799926245,0.370502706921438,9.09317790576377,0.2705447876466895,3.54581265844624
15.93,1,0,0,9.07402429248252,-0.5180453841734045,2.3247698122568847,9.36611689453125,0.70868369140625,0.48841713867187503,9.102754712404396,0.195127435327251,3.5194764409200197
15.935,1,0,0,9.006986645998145,-0.5865794067873145,2.412158172730005,9.34696328125,0.5922656356872815,0.6141127258055615,9.030928662109375,0.08993219986390956,3.5194764409200197
15.94,1,0,0,8.94473740234375,-0.6949170318971265,2.337937921019995,9.375693701171874,0.44053310546875,0.734421359265188,8.896853369140626,0.0,3.59609089404502
15.945,1,0,0,8.896853369140626,-0.820014068578999,2.138022082274365,9.428366138185645,0.2650081962616095,0.8828618621948755,8.743624462890626,-0.1136497600264285,3.720589380373145
15.95,1,0,0,8.877699755859375,-0.98281978186189,1.9464859494618652,9.495403784670021,0.07422025146484375,0.9504980591310646,8.604760767091895,-0.208295544482627,3.881000890868115
15.955,1,0,0,8.877699755859375,-1.19051677569657,1.842338177122485,9.600748657716895,-0.129361708405881,0.9277531433350635,8.528146313966895,-0.302866509985249,3.995922570555615
15.96,1,0,0,8.949525806154396,-1.46405431530813,1.774103429930615,9.658209497560646,-0.3145382431091565,0.887650265515188,8.48505068359375,-0.3854664673341895,4.07732542749126
15.965,1,0,0,9.04050546875,-1.81959326171875,1.81360775720061,9.68693991748252,-0.44262803195203254,0.832583627282561,8.53772312060752,-0.47195700222765496,4.0988732421875
15.97,1,0,0,9.1554271484375,-2.18949741858064,1.8435352788106452,9.658209497560646,-0.5596446380247485,0.8355763794435646,8.590395556640624,-0.5219359619140626,4.09408483935752
